<new sheet>
sheet_name: 1.04 (I)
Division ,,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,June,July,Aug,Sep,Oct,Nov,Dec
11,Chemicals and chemical products (6.3%),81.53574345044404,77.80614808706588,110.17002604559927,69.69349647537189,80.15399825619524,111.21622359297851,81.85025783222916,85.71546054117039,106.67284162557657,110.15515606402357,101.17372187227222,91.23171540005939,91.76870299898816,89.15648425854013,100.57260356627877,88.56014231767922,79.75906480910189,93.27499584478693,113.19140753536935,86.10080736821979,95.49740764784255,120.17000945867767,105.32263632978231,129.72573786473313,51.871985671157255,47.76224999306271,76.98508273399368,42.26770094017199,51.02008805960253,66.53785270102149,75.09586175033488,76.48469656873311,78.57765664267009,69.32363927425203,84.44766466847781,84.8173441468983,55.059074978909564,67.22203388219674,82.92865654764941,65.2881227581547,79.93314221963088,92.2091804541833,75.8625517924352,79.3638786661519,75.76010941563584,87.82717581615988,94.07574913662894,76.25202524610702,70.62761350171868,75.00970695668481,73.60684994229874,56.019816928167074,66.38577510767362,80.57806822219175,68.63275502066288,86.45492148278497,72.59384397221291,91.16178474479028,84.34718028234973,64.01179731338634,81.3769849552014,70.20688965772523,79.62602600365003,69.64115912622462,85.36017505165857,85.25506954578515,90.22521048105781,73.34072591646819,89.62373265446149,88.71457400280198,85.77872681488157,86.65727504622609,70.6477102724953,77.40045531313555,87.17365239394584,71.6234765100129,94.45982725080712,95.20180509898258,78.51184540865768,82.19596856322721,108.02910670865516,94.84647538514979,87.10710099172678,112.80930635213335,38.503490239794615,38.92705341229901,87.52680460158165,63.97898334633284,79.27631234078859,94.4786727265722,85.31401993964705,73.29267264494521,69.47580920864792,99.7371549905174,103.53176997948714,94.34671889802806,81.50828574560325,77.67565853259724,106.35343394491008,56.15304000440548,94.1316927644011,85.05735163195833,75.68151173216091,102.96032683102484,98.63412419246872,103.91424408346644,110.24163388601407,96.10593239930503
12,"Pharmaceuticals, medicinal chemicals and  botanical products  (0.1%)",97.28085051787002,52.783543927249156,79.99276834447956,61.90382047202771,85.16639724952186,55.64164084648119,66.62772267461135,105.74005491072829,57.373417312227346,86.94866124399952,67.28676138263883,92.57217092339333,60.48004439834912,124.17311701674727,128.1250992050906,64.92650583490054,98.51410220412245,95.79067174656728,133.83296705948334,116.32208625077425,85.37169347035857,96.0789070676946,96.95617721334334,99.42862853256872,146.01419744363434,107.6126385946334,188.1414024605884,104.61563518574238,157.8984628109674,169.82458073313938,102.32610397594965,111.53119404681644,103.54535037459507,115.45203497138465,129.3411253953268,159.61482255216444,139.8145794799441,160.96371167833973,132.04146180236293,63.79596518446828,101.11196788266129,107.99957261069999,117.17310463915642,113.88265910660839,139.12970322057765,155.78964191411887,211.07494650717595,222.59815117488867,196.4875798653945,210.0535591824864,209.71309674092316,91.86050369750939,176.5402484511659,275.9812462963922,294.2088008200229,131.27756967104813,169.17342253123786,153.56753092900288,181.82361584816758,130.83832388283435,162.27792140682027,146.46130492246988,165.94876264601035,127.03392824543164,124.56565499536336,114.65802717862248,133.09454170693806,156.47009962380776,132.5599777065727,153.81059035722404,155.4577506750109,141.3210771596871,167.42502011498993,157.35735838247717,183.05997287121755,137.24545185358738,137.35725037677545,147.98318489676876,140.1475946896125,119.05410274168742,132.79613334955087,127.28243803042355,106.34016832331997,149.9002300381758,151.482602616529,141.42277054133262,148.54060384798947,137.7228321302431,121.7375967561131,157.55797282629908,156.1208106763915,145.7282981461894,145.14518518558165,137.13433661127726,155.52532768351702,146.5836090215755,148.80668083732144,166.17146454146888,161.6707855617634,116.88217741287039,130.46020789781926,137.64954310546725,126.53037672212446,145.824924655836,110.41533175273318,113.58363632610616,159.5805838040019,143.55203265960955
13,Rubber and plastic products (10.5%),54.59665724647731,65.47488481406431,64.21534796748973,38.74420404523635,52.22855214299577,71.11911289268741,81.31105278911201,82.52599464570234,90.56060647605672,84.06300271221862,81.77894059406297,84.28486637136598,79.40711496914723,90.70402250952928,103.77057791141529,67.77644773277007,90.51042580462683,106.63035272533114,115.28124963642658,116.14931147551455,108.90425749338692,108.65450530752874,113.6606342996845,98.55599539452996,114.22991232214666,109.73423271458515,126.63376118678227,93.18654180647134,119.82775718663271,121.04523659067068,124.51743304049113,132.03028128490354,117.13320064855753,112.5765017123479,118.5054917313737,109.88525326294453,130.51944890091838,109.55796753649823,124.92734470995761,90.13775274630403,122.040982104672,124.07205153625246,126.64331995660595,119.46796682033781,108.33784327852212,113.23290550720519,114.83819773274065,119.106078552574,114.33456972051563,108.9723712868237,121.1951013960142,100.06845699094936,116.88874411373153,116.97599729475274,120.66231363572743,120.28892320432858,123.46757589263385,125.8736017503981,122.52930026397344,126.69874415026163,132.64344916140382,125.01394808665032,148.2648917767051,97.43418419767757,133.9859749181775,135.14387416414885,138.62792024452597,143.60688672483042,141.030693726057,140.0161671800611,134.1061215056503,141.05177321604157,132.7148585697516,124.8608136100664,137.60853768944344,97.3295417177217,138.36636327954346,141.21623030691555,146.1899678999735,133.7530419069106,124.59952632835366,131.2553554879989,137.23831799841483,130.92621626465723,132.8525525907399,128.27051593675756,148.87374139112669,94.26805276218525,137.58027056696278,147.50240198937905,152.35488146296404,147.2481608502275,136.49334148685458,147.2052282719746,139.99897828404374,146.26833390654303,144.95411812996196,135.80127452534288,156.45337503598404,98.8392232448669,140.12640447922578,151.82882455594398,149.38562199780563,150.90905776106666,156.71786882152665,152.20346565729736,149.9682712972557,154.93910907190335
14,Other non-metallic mineral products  (7.2%),86.18561618174951,83.29808936757154,91.65810399715801,66.70715756990505,74.51573198704499,85.33255395531992,89.14639342105151,92.9863624212967,90.89108290869491,87.51544556913474,83.55563517692177,87.20652994099684,92.47596077727728,92.80932945379936,103.08832608269114,86.17648006970074,97.46857287328751,103.24226312929122,111.17499817715056,109.04933508777263,104.09891852898639,104.12640071710052,96.43668234296781,99.85273275997474,113.05043706761215,103.71481255641459,124.8512733505456,93.40179325599573,118.79395164218202,112.79620350481635,124.74426192034257,130.61441859172467,122.65916893567731,129.39428117848811,116.36823777863144,109.6535719595309,122.0150369540527,117.1253208868053,131.12204547800405,99.15685071094467,113.10688354306292,121.71391533313944,131.58646199476192,121.78053665959428,123.30025164825645,121.53723921662832,103.98779400162266,104.08232640107322,102.91519247134165,100.80080488194336,121.33885804674786,87.68606743888633,95.93660220114465,96.53295913449044,98.94229321818148,112.02669648708422,108.59227819161057,113.92797973183382,100.83543029122417,98.94558146544858,104.4349437645556,103.72681200961806,117.88071714210255,80.30978006094982,82.95367901872868,96.69088499440164,108.16678147370632,109.627716447885,118.80893453687484,111.35382231140798,104.8711343748278,96.52520827356864,108.3994477637264,106.52792513076706,128.26901383207806,87.08472898396674,114.80713932029786,117.3752744377857,129.23778990130188,131.6598554694391,131.73040479860694,131.88509282636937,116.17232951541033,122.34274832319161,132.72741281902475,127.52389391354144,140.07692741209328,108.5450239567872,121.74184102502956,121.03785533203299,132.82664969889566,139.07669119718648,137.73008458807442,150.82882142272186,132.7609189671669,138.77755483153985,144.12099074419328,133.4070643692069,148.97838582239987,104.90804509258788,126.69870971956938,129.0569955852759,146.1794433738501,153.6893077807857,135.14370187619616,130.51801280861622,117.15077663508589,129.9397043977396
15,Basic metals (1.0%),91.15891844319526,90.3348212043037,108.53337576800826,84.87505897443086,92.60846633943822,105.67533951439073,98.11271368136897,102.88157540835793,97.75728990659681,93.47394512073139,88.37922267275707,86.20927296642058,95.95675625599502,95.0892854782144,114.24565870316658,89.3421673415062,97.48259614677708,111.23719948883237,113.37654071723051,108.29639516669255,102.90241042799664,98.39362644287516,93.03076070816533,90.74660312254798,104.24935409500604,108.1255692333028,123.21780790660794,98.69188639806703,104.07378836932186,123.80441355306812,119.43631704825377,119.34098497207208,114.48145455650467,112.06249698585378,105.68594067244493,101.16739270069851,118.47056526469504,106.74270307550675,108.71332289733672,92.23676551071259,101.6831992788434,112.86817337882853,101.07843874145904,104.55536426016931,93.89045294479976,108.30722575367263,93.88659570322572,97.63847762812475,121.23181175865523,136.83641513409808,118.8759174823635,100.31958026975889,108.67741816205302,116.94839888499844,90.5845956393061,78.10387816828106,78.03895218433763,103.38578247219944,101.42451848418082,73.9015441550874,84.83835190086927,118.58132504551537,121.34970758040872,80.95981172881817,119.27044442638703,121.58300377820626,94.6771870217567,164.6394342614693,130.01527386917576,117.21057119267063,99.38836204652259,102.01248959126681,104.62231190587856,102.85562217447479,119.28124139219818,105.66150520134377,94.87371625287957,103.55807180950286,122.2863649096376,112.91884043704954,134.22980510436375,138.8462574677484,132.81501349113506,107.50937371202883,164.3850249166947,136.61078965788667,171.8373646220577,134.12862375580332,155.67632525026787,141.28513151768692,123.94158650895342,164.88618905054432,153.04932941867006,150.08803818307882,137.6095283615157,141.949877206819,133.88466830125964,143.30786607936562,175.71531662640186,79.07892440771786,129.65397203585113,106.8509503736286,145.80773635396338,148.39051939425053,120.56926544675977,146.24403955348782,147.2491785179531,127.99038441663077
16,"Fabricated metal products, except machinery and equipment (3.8%)",66.82050275892848,70.0175287909784,71.7238238097073,71.6223174243311,69.5859072023412,73.5320197093878,25.612623140179906,25.878727170319987,25.213269705921405,69.1786867338749,72.10829740827307,72.63486468506065,97.5005404208512,100.92294679260006,100.13330271855286,90.07347217438219,88.39419193705453,101.47980461240834,106.35934839962711,105.88807930650783,102.73281483721257,105.19083650008508,104.57478096409527,96.74988133662302,88.38739243457042,82.90710093206894,98.67616905478971,80.65701166121669,81.42288024886159,89.98025380643524,91.68515665274388,92.94336737669042,94.04829742453771,88.7084392782294,92.94255198711163,93.02805211889245,111.17653383808556,99.80314621233916,111.51184345077336,87.84709589903612,105.26780067790386,108.92475882119973,136.1672274506685,114.27860650657423,117.12130052980521,118.9837341496887,112.91865146799495,116.77024535414486,121.09918765724393,125.09993855611334,108.80677656110947,107.79573089338245,107.79196216751158,108.38075107678537,112.93681367866793,108.18341406298627,108.50550144390404,108.87631537373665,106.43832255697683,110.7607194299581,98.01787190266333,96.67694469423392,99.30177339049153,91.6948417570255,90.86239903134756,100.93497854958125,100.49318152651509,93.9888058930629,96.83256540004217,98.63608698279256,97.5731139563203,100.28869578143807,85.43239975016355,88.85808811544513,109.63437351324549,247.68693155168276,74.49903708194749,88.63337492801432,81.20333006178842,126.40299952074596,102.24800747086594,100.8792423906778,90.5185464662646,121.32135119868653,56.46004722060233,71.35510132115246,93.91028183868313,46.28201242606721,66.50064654062291,91.57004984915304,84.24527597974179,64.28753908753707,92.68770524133346,67.05979156474092,68.41946132699283,72.02510890631729,95.24369621342731,73.03377636955751,146.3646731355255,85.16230132065218,77.5094350969934,80.46861036954292,91.9315332597128,60.51113839343325,89.85557294126393,66.0005266559091,78.4308944917279,85.48467957148905
17,Electrical equipment (2.3%),38.164002079151864,33.14786493720595,34.96132021407029,42.19521558451369,37.549430178189716,48.518400603770374,46.713670077878234,36.103980272114086,31.62765348748755,56.97762344778333,31.484466079019604,41.31420771889681,122.03419026204514,92.898164489594,106.6373404585192,81.12909130577525,84.92523120426524,99.05994583270302,119.68878541050448,101.88618238935696,94.80720067136221,108.54850168205539,95.59481589667645,92.79055039714277,98.08274748393612,91.96103062045835,109.92661825224279,85.40160207988774,104.23374106620416,99.71517395845376,101.31315280517073,96.80884844392455,96.26594294838797,95.78536553660766,107.1229713460146,98.26711581224956,102.24061200537875,104.07304966614547,105.65792795256158,90.18925086286418,96.25359736543146,104.76110306077261,92.09389141158789,100.13073524807584,96.72769546483265,106.37597570523764,98.16955251661366,83.66801481615403,117.24778505497761,102.65691718876637,95.01823066295563,95.43524464882177,109.56556056617507,106.10553606409697,103.16873687331585,112.86583140496401,118.81354419506457,124.88198769224046,112.35942112104209,92.84778691199143,98.01869322135894,89.73965543170857,98.71175667140628,60.8722351549317,101.28056891820728,91.68612189437547,97.5559419457995,105.44084979611603,121.83053749940805,105.46952005355494,113.96841152140134,108.87300755106044,118.40168412990789,103.32976503489056,125.19092648530783,97.47130610752745,120.85922015932542,126.5736700248078,169.8949519358614,167.5105598507955,159.46962165346122,140.6410391701151,125.94608767978949,111.65644034773209,110.37122634249721,102.50358496494775,111.57878742036706,77.54507904734595,105.82669029897073,125.87880825745086,122.57362850143352,138.14210529536783,128.2066399150342,136.05135600250392,142.57290355285153,119.48047731844014,131.12335899355992,115.22728099838588,126.59618483528831,85.23885080428639,127.70904101101644,130.8228357212944,136.9882816892586,146.97955484979525,136.46210769302095,132.59342438544752,143.91094341916428,121.34811075153584
FACTORY INDUSTRY PRODUCTION INDEX,,83.5675174055472,82.17753792884804,92.26844675558958,72.33990028381027,78.16994284910051,91.82004733596946,87.10482114796794,90.34996359079497,91.0729189592381,93.94417542339502,90.93997828171418,90.40779922254306,89.570663967206,93.9517258231192,102.66088601438904,84.32330329834323,92.79188089606122,105.25730835654292,109.71908217270207,104.86764387588289,105.09025932700703,105.83963450448108,107.08508038790819,98.7626173167731,99.94852087348428,97.1411219832623,118.47889472880448,92.48363280155192,105.96002782620977,111.51353279241299,109.63404916341284,113.81794214186677,113.74073919045911,110.97380739615991,111.2137184552193,107.05859644681492,111.97261427033519,107.56091765300386,119.54566376741751,94.26393660161482,112.1020740808179,112.6787233850346,111.78112069034795,107.10695141244285,105.570306140315,108.04928545832954,108.93910405339875,106.26937575562671,105.81769032301112,103.64383992388808,115.0752021478319,96.11702575603302,106.62971551706718,109.13939476594628,111.29498552758355,108.73162155472204,107.75363378628283,114.59204210127486,111.67089682726824,108.75772952229792,107.21508811947558,106.97998846863372,120.45218649853555,96.69380304138903,107.40161557419938,115.84812427763111,121.76549088922292,117.45388371517625,121.7350574967137,120.30326916743178,118.93912873879624,123.59492622358754,118.73005906450877,119.33066373492059,131.41640978846263,115.8019486884865,122.86707485449928,124.26799874072913,132.54199666849928,126.28527838119845,133.742682348387,130.7248638377522,123.85944780000321,125.33890738487744,117.04208658911534,116.36576520182035,134.05495342425777,102.6337579180067,119.91139508848444,125.84852882916093,124.5588360956782,125.4643222650788,123.55862050673012,126.28248060335827,121.06186335641095,126.64187971756529,123.39877201511435,117.87858153857488,139.38351909028114,90.07354661525122,107.94302276315486,120.25814266556836,121.03429726129238,129.36589828077825,129.25964042700116,125.80131179847102,123.15259983667882,124.77739264814491
  Source: Central Bank of Sri Lanka ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,(a)  Revised,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,(b)  Provisional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Note: The Central Bank of Sri Lanka discontinued the publication of the FIPI commencing from 2017 and adopted the Index of Industrial Production (IIP) compiled by the Department of Census and Statistics.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.26864814610059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,


,FACTORY INDUSTRY PRODUCTION INDEX Value - 2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

,Division ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,(Weight in the FIPI is given within parentheses),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Food products (23.7%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Beverages  (8.1%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Tobacco products (8.6%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Textiles (1.6%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Wearing apparel  (23.1%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Leather and related products  (0.8%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Wood products except furniture (0.1%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Paper and paper products  (0.1%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Printing and reproduction of recorded media (0.7%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Coke and refined petroleum products  (2.2%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Chemicals and chemical products (6.3%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Pharmaceuticals, medicinal chemicals  (0.1%)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Rubber and plastic products (10.5%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Other non-metallic mineral products  (7.2%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Basic metals (1.0%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Fabricated metal products  (3.8%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Electrical equipment (2.3%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FACTORY INDUSTRY PRODUCTION INDEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,(a)  FIPI based on ISIC Revision 4 Classification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,


,FACTORY INDUSTRY PRODUCTION INDEX Value - 2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

,Division ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,(Weight in the FIPI is given within parentheses),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Food products (23.7%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Beverages  (8.1%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Tobacco products (8.6%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Textiles (1.6%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Wearing apparel  (23.1%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Leather and related products  (0.8%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Wood products except furniture (0.1%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Paper and paper products  (0.1%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Printing and reproduction of recorded media (0.7%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Coke and refined petroleum products  (2.2%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Chemicals and chemical products (6.3%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Pharmaceuticals, medicinal chemicals  (0.1%)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Rubber and plastic products (10.5%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Other non-metallic mineral products  (7.2%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Basic metals (1.0%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Fabricated metal products  (3.8%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Electrical equipment (2.3%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FACTORY INDUSTRY PRODUCTION INDEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,(a)  FIPI based on ISIC Revision 4 Classification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,


,FACTORY INDUSTRY PRODUCTION INDEX Value - 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

,Division ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,(Weight in the FIPI is given within parentheses),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
